Speaker,Text,Context,filename,Summary
S1,Can you -- sorry.,This one is more credible because it's  [mumbling] --,Cataldo-etal_G21_Transcript,This one is more credible because it's  [mumbling] --
S2,"Because here, it says the modeling was proposed to standardize and clarify",Can you -- sorry.,Cataldo-etal_G21_Transcript,Can you -- sorry.
S1,Was it --?,"Because here, it says the modeling was proposed to standardize and clarify",Cataldo-etal_G21_Transcript,"Because here, it says the modeling was proposed to standardize and clarify"
S2,"Oh, sorry. This one is credible because it's based on historical data. And it's like a reviewing space based on fact, based on the things that has been happened. So it's credible.",Was it --?,Cataldo-etal_G21_Transcript,Was it --?
S2,This one is also  recording the existing information. So it's highly credible. The report,"Oh, sorry. This one is credible because it's based on historical data. And it's like a reviewing space based on fact, based on the things that has been happened. So it's credible.",Cataldo-etal_G21_Transcript,"Oh, sorry. This one is credible because it's based on historical data. And it's like a reviewing space based on fact, based on the things that has been happened. So it's credible."
S2,I would choose four on this one.,This one is also  recording the existing information. So it's highly credible. The report,Cataldo-etal_G21_Transcript,This one is also  recording the existing information. So it's highly credible. The report
S2,"This was selected to get the several resources, so it's somewhat credible. I would have to [ press? ] three. The evaluation  system is somewhat credible because they",I would choose four on this one.,Cataldo-etal_G21_Transcript,I would choose four on this one.
S2,"This one have the generalized components, so it's highly c redible. This is also based","This was selected to get the several resources, so it's somewhat credible. I would have to [ press? ] three. The evaluation  system is somewhat credible because they",Cataldo-etal_G21_Transcript,"This was selected to get the several resources, so it's somewhat credible. I would have to [ press? ] three. The evaluation  system is somewhat credible because they"
S2,This one was a attempt efforts so --,"This one have the generalized components, so it's highly c redible. This is also based",Cataldo-etal_G21_Transcript,"This one have the generalized components, so it's highly c redible. This is also based"
S1,A what?,This one was a attempt efforts so --,Cataldo-etal_G21_Transcript,This one was a attempt efforts so --
S2,Attempt.,A what?,Cataldo-etal_G21_Transcript,A what?
S1,Attempt?,Attempt.,Cataldo-etal_G21_Transcript,Attempt.
S2,Yeah. So it will have some credibility. This one should be credible but it's kind of,Attempt?,Cataldo-etal_G21_Transcript,Attempt?
S1,Okay. So go ahead and click submit.,Yeah. So it will have some credibility. This one should be credible but it's kind of,Cataldo-etal_G21_Transcript,Yeah. So it will have some credibility. This one should be credible but it's kind of
S2,Ah.,Okay. So go ahead and click submit.,Cataldo-etal_G21_Transcript,Okay. So go ahead and click submit.
S1,What? What's wrong?,Ah.,Cataldo-etal_G21_Transcript,Ah.
S2,"No, I just double checked myself. I almost skipped this part.",What? What's wrong?,Cataldo-etal_G21_Transcript,What? What's wrong?
S1,"Oh, it's fine.","No, I just double checked myself. I almost skipped this part.",Cataldo-etal_G21_Transcript,"No, I just double checked myself. I almost skipped this part."
S2,Nevermind.,"Oh, it's fine.",Cataldo-etal_G21_Transcript,"Oh, it's fine."
S1,Okay. This is your last task. These are 21 of the original results. Not necessarily the,Nevermind.,Cataldo-etal_G21_Transcript,Nevermind.
S2,This is from my justice?,Okay. This is your last task. These are 21 of the original results. Not necessarily the,Cataldo-etal_G21_Transcript,Okay. This is your last task. These are 21 of the original results. Not necessarily the
S2,From my judge?,This is from my justice?,Cataldo-etal_G21_Transcript,This is from my justice?
S1,"Yeah. No right or wrong answers here, just what do you think best describes each item?",From my judge?,Cataldo-etal_G21_Transcript,From my judge?
S1,"And again, talk about why you're choosing which you're choosing for each one.","Yeah. No right or wrong answers here, just what do you think best describes each item?",Cataldo-etal_G21_Transcript,"Yeah. No right or wrong answers here, just what do you think best describes each item?"
S2,"This one was strictly for-- was academic format, so --","And again, talk about why you're choosing which you're choosing for each one.",Cataldo-etal_G21_Transcript,"And again, talk about why you're choosing which you're choosing for each one."
S1,Can you tell me more about that?,"This one was strictly for-- was academic format, so --",Cataldo-etal_G21_Transcript,"This one was strictly for-- was academic format, so --"
S2,Sorry?,Can you tell me more about that?,Cataldo-etal_G21_Transcript,Can you tell me more about that?
S1,Can you tell me more about that? What do you mean by academic format?,Sorry?,Cataldo-etal_G21_Transcript,Sorry?
S2,Because it has the abstract that introduce what they are doin g and the information,Can you tell me more about that? What do you mean by academic format?,Cataldo-etal_G21_Transcript,Can you tell me more about that? What do you mean by academic format?
S1,"Yeah, the way this was--  not everything can be clicked on.",Because it has the abstract that introduce what they are doin g and the information,Cataldo-etal_G21_Transcript,Because it has the abstract that introduce what they are doin g and the information
S2,"Okay. Like the introduction and they have data  support with methodology, and the","Yeah, the way this was--  not everything can be clicked on.",Cataldo-etal_G21_Transcript,"Yeah, the way this was--  not everything can be clicked on."
S1,Can you talk about why you're choosing that?,"Okay. Like the introduction and they have data  support with methodology, and the",Cataldo-etal_G21_Transcript,"Okay. Like the introduction and they have data  support with methodology, and the"
S2,Because it come from the news website. This one is a book just based on the experience that's on the website. And it looks like this from [ screen? ] it should be a,Can you talk about why you're choosing that?,Cataldo-etal_G21_Transcript,Can you talk about why you're choosing that?
S1,Okay. And what made you think that?,Because it come from the news website. This one is a book just based on the experience that's on the website. And it looks like this from [ screen? ] it should be a,Cataldo-etal_G21_Transcript,Because it come from the news website. This one is a book just based on the experience that's on the website. And it looks like this from [ screen? ] it should be a
S2,Just based on the search experience.,Okay. And what made you think that?,Cataldo-etal_G21_Transcript,Okay. And what made you think that?
S2,"These resources come from the library. And as far as I can see, the one chapter was -",Just based on the search experience.,Cataldo-etal_G21_Transcript,Just based on the search experience.
S1,Can you tell me why you're thinking that?,"These resources come from the library. And as far as I can see, the one chapter was -",Cataldo-etal_G21_Transcript,"These resources come from the library. And as far as I can see, the one chapter was -"
S2,"Firstly, it's based on the search experience. Secondly, it's the structure. I just",Can you tell me why you're thinking that?,Cataldo-etal_G21_Transcript,Can you tell me why you're thinking that?
S2,This one should be journal o r something like the technical notes. [ mumbling]. Does,"Firstly, it's based on the search experience. Secondly, it's the structure. I just",Cataldo-etal_G21_Transcript,"Firstly, it's based on the search experience. Secondly, it's the structure. I just"
S1,I can't answer that.,This one should be journal o r something like the technical notes. [ mumbling]. Does,Cataldo-etal_G21_Transcript,This one should be journal o r something like the technical notes. [ mumbling]. Does
S2,Okay. Right here. Okay.,I can't answer that.,Cataldo-etal_G21_Transcript,I can't answer that.
S2,"This one is a website that has hyperlinks to multiple source of data. Oh yeah, and I",Okay. Right here. Okay.,Cataldo-etal_G21_Transcript,Okay. Right here. Okay.
S2,This one is conference proceeding because the information is congruent with the [mumbling].,"This one is a website that has hyperlinks to multiple source of data. Oh yeah, and I",Cataldo-etal_G21_Transcript,"This one is a website that has hyperlinks to multiple source of data. Oh yeah, and I"
S2,"This one should be a blog, but I'm not sure because it see ms like it's part  of his",This one is conference proceeding because the information is congruent with the [mumbling].,Cataldo-etal_G21_Transcript,This one is conference proceeding because the information is congruent with the [mumbling].
S1,Can you talk more  about that? You said you thought it was a blog.,"This one should be a blog, but I'm not sure because it see ms like it's part  of his",Cataldo-etal_G21_Transcript,"This one should be a blog, but I'm not sure because it see ms like it's part  of his"
S2,Yes.,Can you talk more  about that? You said you thought it was a blog.,Cataldo-etal_G21_Transcript,Can you talk more  about that? You said you thought it was a blog.
S1,Can you just talk more about that?,Yes.,Cataldo-etal_G21_Transcript,Yes.
S2,"I'm not very sure, because from the PDF it has -- okay, it was not because it has -- I",Can you just talk more about that?,Cataldo-etal_G21_Transcript,Can you just talk more about that?
S2,"This one's I'm also struggling following back that  academic  writing format, so I guess","I'm not very sure, because from the PDF it has -- okay, it was not because it has -- I",Cataldo-etal_G21_Transcript,"I'm not very sure, because from the PDF it has -- okay, it was not because it has -- I"
S2,"This one should be also a journal because it has DOI, the copyright, and  the","This one's I'm also struggling following back that  academic  writing format, so I guess",Cataldo-etal_G21_Transcript,"This one's I'm also struggling following back that  academic  writing format, so I guess"
S1,"Go ahead and click finish. So that is the end of your task. So again, like I mentioned earlier, we're just going to have a few questions t o finish. And just to be","This one should be also a journal because it has DOI, the copyright, and  the",Cataldo-etal_G21_Transcript,"This one should be also a journal because it has DOI, the copyright, and  the"
S2,How many levels?,"Go ahead and click finish. So that is the end of your task. So again, like I mentioned earlier, we're just going to have a few questions t o finish. And just to be",Cataldo-etal_G21_Transcript,"Go ahead and click finish. So that is the end of your task. So again, like I mentioned earlier, we're just going to have a few questions t o finish. And just to be"
S1,"No levels, just describe however you want to. How confident do you feel?",How many levels?,Cataldo-etal_G21_Transcript,How many levels?
S2,Confident.,"No levels, just describe however you want to. How confident do you feel?",Cataldo-etal_G21_Transcript,"No levels, just describe however you want to. How confident do you feel?"
S1,"When you find online information for research projects, what is the most important",Confident.,Cataldo-etal_G21_Transcript,Confident.
S2,I will have my framework or look at research first and consider and divide them into,"When you find online information for research projects, what is the most important",Cataldo-etal_G21_Transcript,"When you find online information for research projects, what is the most important"
S1,That would be what?,I will have my framework or look at research first and consider and divide them into,Cataldo-etal_G21_Transcript,I will have my framework or look at research first and consider and divide them into
S2,The criteria to select information.,That would be what?,Cataldo-etal_G21_Transcript,That would be what?
S1,And do you care about the online information you gather and include in your research projects?,The criteria to select information.,Cataldo-etal_G21_Transcript,The criteria to select information.
S2,"I'm sorry, what's the question?",And do you care about the online information you gather and include in your research projects?,Cataldo-etal_G21_Transcript,And do you care about the online information you gather and include in your research projects?
S2,Yes.,"I'm sorry, what's the question?",Cataldo-etal_G21_Transcript,"I'm sorry, what's the question?"
S1,And can you tell me more about that?,Yes.,Cataldo-etal_G21_Transcript,Yes.
S2,Do you care?,And can you tell me more about that?,Cataldo-etal_G21_Transcript,And can you tell me more about that?
S1,Mm-hmm.,Do you care?,Cataldo-etal_G21_Transcript,Do you care?
S2,Because I think all the information is the most accessible way for me to do research as a student. And the online resources will  be efficiently for me to get a,Mm-hmm.,Cataldo-etal_G21_Transcript,Mm-hmm.
S1,"And do you think it's important to know whether the online information is from a book, a journal, a blog, a newspaper, etc.?",Because I think all the information is the most accessible way for me to do research as a student. And the online resources will  be efficiently for me to get a,Cataldo-etal_G21_Transcript,Because I think all the information is the most accessible way for me to do research as a student. And the online resources will  be efficiently for me to get a
S2,Yes.,"And do you think it's important to know whether the online information is from a book, a journal, a blog, a newspaper, etc.?",Cataldo-etal_G21_Transcript,"And do you think it's important to know whether the online information is from a book, a journal, a blog, a newspaper, etc.?"
S1,Okay. And why or why not? Explain why you think that's important.,Yes.,Cataldo-etal_G21_Transcript,Yes.
S2,"I think journal  articles, and books are more authentic and professional because it",Okay. And why or why not? Explain why you think that's important.,Cataldo-etal_G21_Transcript,Okay. And why or why not? Explain why you think that's important.
S1,"And thinking about the activity we just did, what would make it more realistic to the way that you actually look for information for a research project?","I think journal  articles, and books are more authentic and professional because it",Cataldo-etal_G21_Transcript,"I think journal  articles, and books are more authentic and professional because it"
S2,"Well, for my own habit, I will search for key words and open a lot of websites together which is coming into compare the information among multiple resources.","And thinking about the activity we just did, what would make it more realistic to the way that you actually look for information for a research project?",Cataldo-etal_G21_Transcript,"And thinking about the activity we just did, what would make it more realistic to the way that you actually look for information for a research project?"
S1,Okay. And that completes our survey. Thank you.,"Well, for my own habit, I will search for key words and open a lot of websites together which is coming into compare the information among multiple resources.",Cataldo-etal_G21_Transcript,"Well, for my own habit, I will search for key words and open a lot of websites together which is coming into compare the information among multiple resources."
S2,"Oh, thank you.",Okay. And that completes our survey. Thank you.,Cataldo-etal_G21_Transcript,Okay. And that completes our survey. Thank you.
S1,I'm going to stop the recording.,"Oh, thank you.",Cataldo-etal_G21_Transcript,"Oh, thank you."
S2,Yes.,"All right. Okay. You are a student at University of Florida, correct?",Cataldo-etal_G22_Transcript,"All right. Okay. You are a student at University of Florida, correct?"
S1,What is your current year in school?,Yes.,Cataldo-etal_G22_Transcript,Yes.
S2,I am a third-year PhD student.,What is your current year in school?,Cataldo-etal_G22_Transcript,What is your current year in school?
S1,Have any of your parents or guardians received a bachelor's degree?,I am a third-year PhD student.,Cataldo-etal_G22_Transcript,I am a third-year PhD student.
S2,No.,Have any of your parents or guardians received a bachelor's degree?,Cataldo-etal_G22_Transcript,Have any of your parents or guardians received a bachelor's degree?
S1,Have you asked a librarian for help with a research project?,No.,Cataldo-etal_G22_Transcript,No.
S2,Yes.,Have you asked a librarian for help with a research project?,Cataldo-etal_G22_Transcript,Have you asked a librarian for help with a research project?
S1,"Did you ask the librarian for help in person, online via chat, or both?",Yes.,Cataldo-etal_G22_Transcript,Yes.
S2,In person.,"Did you ask the librarian for help in person, online via chat, or both?",Cataldo-etal_G22_Transcript,"Did you ask the librarian for help in person, online via chat, or both?"
S1,Have you ever attended a lecture or workshop taught by a librarian?,In person.,Cataldo-etal_G22_Transcript,In person.
S2,Yes.,Have you ever attended a lecture or workshop taught by a librarian?,Cataldo-etal_G22_Transcript,Have you ever attended a lecture or workshop taught by a librarian?
S1,About how many times in the last two years have you attended a workshop taught by,Yes.,Cataldo-etal_G22_Transcript,Yes.
S2,Zero in the last two years.,About how many times in the last two years have you attended a workshop taught by,Cataldo-etal_G22_Transcript,About how many times in the last two years have you attended a workshop taught by
S1,Okay. Have you ever taken a for-credit course about research strategies taught by a,Zero in the last two years.,Cataldo-etal_G22_Transcript,Zero in the last two years.
S2,No.,Okay. Have you ever taken a for-credit course about research strategies taught by a,Cataldo-etal_G22_Transcript,Okay. Have you ever taken a for-credit course about research strategies taught by a
S1,Have you completed an online tutorial about searching for resources created by a,No.,Cataldo-etal_G22_Transcript,No.
S2,Mm-mm.,Have you completed an online tutorial about searching for resources created by a,Cataldo-etal_G22_Transcript,Have you completed an online tutorial about searching for resources created by a
S1,How many research projects have you completed in the last two years? This is any,Mm-mm.,Cataldo-etal_G22_Transcript,Mm-mm.
S2,"Well, that depends. Do you want it -- so I do lots of publications, scientific",How many research projects have you completed in the last two years? This is any,Cataldo-etal_G22_Transcript,How many research projects have you completed in the last two years? This is any
S1,"Okay. Let's keep it to what you do for school, specifically.","Well, that depends. Do you want it -- so I do lots of publications, scientific",Cataldo-etal_G22_Transcript,"Well, that depends. Do you want it -- so I do lots of publications, scientific"
S2,Okay. So in the last year?,"Okay. Let's keep it to what you do for school, specifically.",Cataldo-etal_G22_Transcript,"Okay. Let's keep it to what you do for school, specifically."
S1,Two years.,Okay. So in the last year?,Cataldo-etal_G22_Transcript,Okay. So in the last year?
S2,"Two years. Okay. Well, let's say about six at the least.",Two years.,Cataldo-etal_G22_Transcript,Two years.
S1,Okay. Were any of these research projects on a science topic?,"Two years. Okay. Well, let's say about six at the least.",Cataldo-etal_G22_Transcript,"Two years. Okay. Well, let's say about six at the least."
S2,Yes.,Okay. Were any of these research projects on a science topic?,Cataldo-etal_G22_Transcript,Okay. Were any of these research projects on a science topic?
S1,"Okay. So think about your last research project. When was it, and what was it?",Yes.,Cataldo-etal_G22_Transcript,Yes.
S2,So right now I'm currently working on the last one that I completed was a research,"Okay. So think about your last research project. When was it, and what was it?",Cataldo-etal_G22_Transcript,"Okay. So think about your last research project. When was it, and what was it?"
S1,"Where did you go first to get your information? To a classmate or friend, a librarian, a",So right now I'm currently working on the last one that I completed was a research,Cataldo-etal_G22_Transcript,So right now I'm currently working on the last one that I completed was a research
S2,A search engine first.,"Where did you go first to get your information? To a classmate or friend, a librarian, a",Cataldo-etal_G22_Transcript,"Where did you go first to get your information? To a classmate or friend, a librarian, a"
S1,Okay. Specifically what search engine did you use?,A search engine first.,Cataldo-etal_G22_Transcript,A search engine first.
S2,Google Scholar.,Okay. Specifically what search engine did you use?,Cataldo-etal_G22_Transcript,Okay. Specifically what search engine did you use?
S1,Okay. Where else did you go to get information for this research project? Friend or,Google Scholar.,Cataldo-etal_G22_Transcript,Google Scholar.
S2,"Professor, since he had some material I can get hold of.",Okay. Where else did you go to get information for this research project? Friend or,Cataldo-etal_G22_Transcript,Okay. Where else did you go to get information for this research project? Friend or
S1,Okay. How did you keep track of the resources that interested you at the beginning of,"Professor, since he had some material I can get hold of.",Cataldo-etal_G22_Transcript,"Professor, since he had some material I can get hold of."
S2,"Yeah. Unfortunately, I don't have the citation stuff like that. I don't use -- Usually, I'll",Okay. How did you keep track of the resources that interested you at the beginning of,Cataldo-etal_G22_Transcript,Okay. How did you keep track of the resources that interested you at the beginning of
S1,Okay. What did you use to create your bibliography or citations for the research,"Yeah. Unfortunately, I don't have the citation stuff like that. I don't use -- Usually, I'll",Cataldo-etal_G22_Transcript,"Yeah. Unfortunately, I don't have the citation stuff like that. I don't use -- Usually, I'll"
S2,Yeah. I'm still doing that by hand.,Okay. What did you use to create your bibliography or citations for the research,Cataldo-etal_G22_Transcript,Okay. What did you use to create your bibliography or citations for the research
S1,The old-fashioned way.,Yeah. I'm still doing that by hand.,Cataldo-etal_G22_Transcript,Yeah. I'm still doing that by hand.
S2,There's a little bit of a learning curve for those things.,The old-fashioned way.,Cataldo-etal_G22_Transcript,The old-fashioned way.
S1,So did you use Microsoft Word or something like that?,There's a little bit of a learning curve for those things.,Cataldo-etal_G22_Transcript,There's a little bit of a learning curve for those things.
S2,Yeah. Yeah. Microsoft Word.,So did you use Microsoft Word or something like that?,Cataldo-etal_G22_Transcript,So did you use Microsoft Word or something like that?
S1,Okay. What devices do you use to access the Internet to get information? Desktop,Yeah. Yeah. Microsoft Word.,Cataldo-etal_G22_Transcript,Yeah. Yeah. Microsoft Word.
S2,Laptop.,Okay. What devices do you use to access the Internet to get information? Desktop,Cataldo-etal_G22_Transcript,Okay. What devices do you use to access the Internet to get information? Desktop
S1,"What device could you not live without? Desktop computer, laptop, smartphone,",Laptop.,Cataldo-etal_G22_Transcript,Laptop.
S2,I'd say my laptop. That's pretty critical.,"What device could you not live without? Desktop computer, laptop, smartphone,",Cataldo-etal_G22_Transcript,"What device could you not live without? Desktop computer, laptop, smartphone,"
S1,Okay. Do you use social media for your school work?,I'd say my laptop. That's pretty critical.,Cataldo-etal_G22_Transcript,I'd say my laptop. That's pretty critical.
S2,In what context?,Okay. Do you use social media for your school work?,Cataldo-etal_G22_Transcript,Okay. Do you use social media for your school work?
S1,Do you perhaps use social media in terms of maybe Facebook for a group where you,In what context?,Cataldo-etal_G22_Transcript,In what context?
S2,"Oh, sort of pool information?",Do you perhaps use social media in terms of maybe Facebook for a group where you,Cataldo-etal_G22_Transcript,Do you perhaps use social media in terms of maybe Facebook for a group where you
S1,"Yeah. Or a group chat or something like that, maybe?","Oh, sort of pool information?",Cataldo-etal_G22_Transcript,"Oh, sort of pool information?"
S2,Not really. No.,"Yeah. Or a group chat or something like that, maybe?",Cataldo-etal_G22_Transcript,"Yeah. Or a group chat or something like that, maybe?"
S1,Okay. Okay. That is the end of that. We're going to move on just as soon as I check,Not really. No.,Cataldo-etal_G22_Transcript,Not really. No.
S2,No.,Okay. Okay. That is the end of that. We're going to move on just as soon as I check,Cataldo-etal_G22_Transcript,Okay. Okay. That is the end of that. We're going to move on just as soon as I check
S1,Okay. Go ahead and click Next and -- sorry the mouse pad is.,No.,Cataldo-etal_G22_Transcript,No.
S1,Okay. So you're browsing the Internet and you encounter this video and you have an,Okay. Go ahead and click Next and -- sorry the mouse pad is.,Cataldo-etal_G22_Transcript,Okay. Go ahead and click Next and -- sorry the mouse pad is.
S2,Okay. So I get one search for everything [laughter].,Okay. So you're browsing the Internet and you encounter this video and you have an,Cataldo-etal_G22_Transcript,Okay. So you're browsing the Internet and you encounter this video and you have an
S1,Yes. And here's some scrap paper if you want if you need to make notes for anything.,Okay. So I get one search for everything [laughter].,Cataldo-etal_G22_Transcript,Okay. So I get one search for everything [laughter].
S2,All right. Found it.,Yes. And here's some scrap paper if you want if you need to make notes for anything.,Cataldo-etal_G22_Transcript,Yes. And here's some scrap paper if you want if you need to make notes for anything.
S1,Okay. Now you are presented with a set of Google Search results. You can interact,All right. Found it.,Cataldo-etal_G22_Transcript,All right. Found it.
S2,Okay. And you don't want me to click on them but just --,Okay. Now you are presented with a set of Google Search results. You can interact,Cataldo-etal_G22_Transcript,Okay. Now you are presented with a set of Google Search results. You can interact
S1,"Oh, no. You can click through any of them to explore as far as you need to and then if",Okay. And you don't want me to click on them but just --,Cataldo-etal_G22_Transcript,Okay. And you don't want me to click on them but just --
S2,"Okay. Well, I'm going to go ahead and select Wikipedia just because they usually have","Oh, no. You can click through any of them to explore as far as you need to and then if",Cataldo-etal_G22_Transcript,"Oh, no. You can click through any of them to explore as far as you need to and then if"
S1,"Okay. Yeah. That's fine. And just for future reference, don't click up there [laughter].","Okay. Well, I'm going to go ahead and select Wikipedia just because they usually have",Cataldo-etal_G22_Transcript,"Okay. Well, I'm going to go ahead and select Wikipedia just because they usually have"
S2,Click here.,"Okay. Yeah. That's fine. And just for future reference, don't click up there [laughter].",Cataldo-etal_G22_Transcript,"Okay. Yeah. That's fine. And just for future reference, don't click up there [laughter]."
S1,Click up there. Yeah.,Click here.,Cataldo-etal_G22_Transcript,Click here.
S2,All right. So we will select -- that's four. Let's see. Geneticist find a way to track -- that's,Click up there. Yeah.,Cataldo-etal_G22_Transcript,Click up there. Yeah.
S1,Is that usually the first thing you kind of go to when you select on a resource?,All right. So we will select -- that's four. Let's see. Geneticist find a way to track -- that's,Cataldo-etal_G22_Transcript,All right. So we will select -- that's four. Let's see. Geneticist find a way to track -- that's
S2,What do you mean?,Is that usually the first thing you kind of go to when you select on a resource?,Cataldo-etal_G22_Transcript,Is that usually the first thing you kind of go to when you select on a resource?
S1,Go straight to the citations.,What do you mean?,Cataldo-etal_G22_Transcript,What do you mean?
S2,"Yeah. Because, I mean, you could certainly cite the USDA, but I would rather have the",Go straight to the citations.,Cataldo-etal_G22_Transcript,Go straight to the citations.
S1,That's okay [laughter]. That's okay. Did you select that one?,"Yeah. Because, I mean, you could certainly cite the USDA, but I would rather have the",Cataldo-etal_G22_Transcript,"Yeah. Because, I mean, you could certainly cite the USDA, but I would rather have the"
S2,I'm going to leave that one off.,That's okay [laughter]. That's okay. Did you select that one?,Cataldo-etal_G22_Transcript,That's okay [laughter]. That's okay. Did you select that one?
S1,Okay. [inaudible].,I'm going to leave that one off.,Cataldo-etal_G22_Transcript,I'm going to leave that one off.
S2,"Transmissions, distribution.",Okay. [inaudible].,Cataldo-etal_G22_Transcript,Okay. [inaudible].
S1,We have our high tech solution here.,"Transmissions, distribution.",Cataldo-etal_G22_Transcript,"Transmissions, distribution."
S2,Perfect [laughter]. [inaudible] Burmese python [inaudible]. There it is. So this is the,We have our high tech solution here.,Cataldo-etal_G22_Transcript,We have our high tech solution here.
S1,Are you a Mac person?,Perfect [laughter]. [inaudible] Burmese python [inaudible]. There it is. So this is the,Cataldo-etal_G22_Transcript,Perfect [laughter]. [inaudible] Burmese python [inaudible]. There it is. So this is the
S2,Yes.,Are you a Mac person?,Cataldo-etal_G22_Transcript,Are you a Mac person?
S1,"I'm not sure if it'll let you. Well, it might actually. There you go.",Yes.,Cataldo-etal_G22_Transcript,Yes.
S2,"This doesn't look very helpful, but this will be helpful for just general information so","I'm not sure if it'll let you. Well, it might actually. There you go.",Cataldo-etal_G22_Transcript,"I'm not sure if it'll let you. Well, it might actually. There you go."
S1,Mm-hmm.,"This doesn't look very helpful, but this will be helpful for just general information so",Cataldo-etal_G22_Transcript,"This doesn't look very helpful, but this will be helpful for just general information so"
S2,"Well, just for the sake of [inaudible].",Mm-hmm.,Cataldo-etal_G22_Transcript,Mm-hmm.
S1,Trying to click out? You can't? Yeah. You can click up at the X on the -- yeah. The one,"Well, just for the sake of [inaudible].",Cataldo-etal_G22_Transcript,"Well, just for the sake of [inaudible]."
S2,All right. Yeah. Now we'll select that. And then I'm just going along and seeing things,Trying to click out? You can't? Yeah. You can click up at the X on the -- yeah. The one,Cataldo-etal_G22_Transcript,Trying to click out? You can't? Yeah. You can click up at the X on the -- yeah. The one
S1,So do you find if you've never heard of the web address that --,All right. Yeah. Now we'll select that. And then I'm just going along and seeing things,Cataldo-etal_G22_Transcript,All right. Yeah. Now we'll select that. And then I'm just going along and seeing things
S2,"Yeah. Or if it sounds like a personal blog, then, I mean, usually those people don't",So do you find if you've never heard of the web address that --,Cataldo-etal_G22_Transcript,So do you find if you've never heard of the web address that --
S1,Is there something specific you're looking for on this one?,"Yeah. Or if it sounds like a personal blog, then, I mean, usually those people don't",Cataldo-etal_G22_Transcript,"Yeah. Or if it sounds like a personal blog, then, I mean, usually those people don't"
S2,"Well, I was hoping there was a science article but just appears to be a summary, so I",Is there something specific you're looking for on this one?,Cataldo-etal_G22_Transcript,Is there something specific you're looking for on this one?
S1,Do you ever use a resource if it doesn't provide citations?,"Well, I was hoping there was a science article but just appears to be a summary, so I",Cataldo-etal_G22_Transcript,"Well, I was hoping there was a science article but just appears to be a summary, so I"
S2,"I think if it were the National Park Service, I would probably cite that. But at the same",Do you ever use a resource if it doesn't provide citations?,Cataldo-etal_G22_Transcript,Do you ever use a resource if it doesn't provide citations?
S1,Okay.,"I think if it were the National Park Service, I would probably cite that. But at the same",Cataldo-etal_G22_Transcript,"I think if it were the National Park Service, I would probably cite that. But at the same"
S1,"10, I think.",Okay.,Cataldo-etal_G22_Transcript,Okay.
S2,All right. So Burmese pythons [inaudible] scientific. Support for invasive species,"10, I think.",Cataldo-etal_G22_Transcript,"10, I think."
S1,You can go back if you need to.,All right. So Burmese pythons [inaudible] scientific. Support for invasive species,Cataldo-etal_G22_Transcript,All right. So Burmese pythons [inaudible] scientific. Support for invasive species
S2,Yeah. Okay. We'll start back to the [inaudible].,You can go back if you need to.,Cataldo-etal_G22_Transcript,You can go back if you need to.
S1,I think you have to go.,Yeah. Okay. We'll start back to the [inaudible].,Cataldo-etal_G22_Transcript,Yeah. Okay. We'll start back to the [inaudible].
S2,Yeah [laughter].,I think you have to go.,Cataldo-etal_G22_Transcript,I think you have to go.
S1,Almost full functionality.,Yeah [laughter].,Cataldo-etal_G22_Transcript,Yeah [laughter].
S2,"All right. So Time, I don't know. [inaudible]. I could do those. I have 9 more, right? 10",Almost full functionality.,Cataldo-etal_G22_Transcript,Almost full functionality.
S1,You are at 12. 8 more.,"All right. So Time, I don't know. [inaudible]. I could do those. I have 9 more, right? 10",Cataldo-etal_G22_Transcript,"All right. So Time, I don't know. [inaudible]. I could do those. I have 9 more, right? 10"
S2,Environmental DNA sampling improves occurrence and detection estimates of,You are at 12. 8 more.,Cataldo-etal_G22_Transcript,You are at 12. 8 more.
S1,So it doesn't touch -- bagged it.,Environmental DNA sampling improves occurrence and detection estimates of,Cataldo-etal_G22_Transcript,Environmental DNA sampling improves occurrence and detection estimates of
S2,That's okay. I think I'm used to it at this point [laughter].,So it doesn't touch -- bagged it.,Cataldo-etal_G22_Transcript,So it doesn't touch -- bagged it.
S1,So just go back in [laughter]. Sorry.,That's okay. I think I'm used to it at this point [laughter].,Cataldo-etal_G22_Transcript,That's okay. I think I'm used to it at this point [laughter].
S2,This one just has such a [super further reading?] So no. Ecological correlates of,So just go back in [laughter]. Sorry.,Cataldo-etal_G22_Transcript,So just go back in [laughter]. Sorry.
S1,Are you picking? Did you pick something?,This one just has such a [super further reading?] So no. Ecological correlates of,Cataldo-etal_G22_Transcript,This one just has such a [super further reading?] So no. Ecological correlates of
S2,"No, I didn't pick that one.",Are you picking? Did you pick something?,Cataldo-etal_G22_Transcript,Are you picking? Did you pick something?
S1,"Okay. You have five, yeah.","No, I didn't pick that one.",Cataldo-etal_G22_Transcript,"No, I didn't pick that one."
S2,A ton of Burmese [inaudible] 90 days. Potential problems with removing invasive,"Okay. You have five, yeah.",Cataldo-etal_G22_Transcript,"Okay. You have five, yeah."
S2,That's very sparse. Okay. Don't need that. Encyclopedia Natural World. Burmese,A ton of Burmese [inaudible] 90 days. Potential problems with removing invasive,Cataldo-etal_G22_Transcript,A ton of Burmese [inaudible] 90 days. Potential problems with removing invasive
S2,Oh. Oops.,That's very sparse. Okay. Don't need that. Encyclopedia Natural World. Burmese,Cataldo-etal_G22_Transcript,That's very sparse. Okay. Don't need that. Encyclopedia Natural World. Burmese
