Speaker,Text,Context,filename,Summary
S1,"Yeah, sometimes they're being done with YouTube sites or could be a full online",Online?,Cataldo-etal_G25_Transcript,Online?
S2,I don't think so. I think we've always done it in person.,"Yeah, sometimes they're being done with YouTube sites or could be a full online",Cataldo-etal_G25_Transcript,"Yeah, sometimes they're being done with YouTube sites or could be a full online"
S1,Okay. How many research projects have you completed in the last two years? This is,I don't think so. I think we've always done it in person.,Cataldo-etal_G25_Transcript,I don't think so. I think we've always done it in person.
S2,Two. I'm currently working on one of them.,Okay. How many research projects have you completed in the last two years? This is,Cataldo-etal_G25_Transcript,Okay. How many research projects have you completed in the last two years? This is
S1,Okay. I'm going to ask about that [laughter]. Were any of them on a science topic?,Two. I'm currently working on one of them.,Cataldo-etal_G25_Transcript,Two. I'm currently working on one of them.
S2,Yes. Both of them were.,Okay. I'm going to ask about that [laughter]. Were any of them on a science topic?,Cataldo-etal_G25_Transcript,Okay. I'm going to ask about that [laughter]. Were any of them on a science topic?
S1,Good. Okay. So think about that last one. My mouse is not behaving. So think about,Yes. Both of them were.,Cataldo-etal_G25_Transcript,Yes. Both of them were.
S2,"We're still doing it right now, but it's a research project on using CBT with people with",Good. Okay. So think about that last one. My mouse is not behaving. So think about,Cataldo-etal_G25_Transcript,Good. Okay. So think about that last one. My mouse is not behaving. So think about
S1,"Okay. Thinking about that project, where did you first go to get information?","We're still doing it right now, but it's a research project on using CBT with people with",Cataldo-etal_G25_Transcript,"We're still doing it right now, but it's a research project on using CBT with people with"
S1,Okay. Anything particular on the Internet?,"Okay. Thinking about that project, where did you first go to get information?",Cataldo-etal_G25_Transcript,"Okay. Thinking about that project, where did you first go to get information?"
S2,The science library website or the --,Okay. Anything particular on the Internet?,Cataldo-etal_G25_Transcript,Okay. Anything particular on the Internet?
S1,USA Health Science Center Library?,The science library website or the --,Cataldo-etal_G25_Transcript,The science library website or the --
S2,Yes.,USA Health Science Center Library?,Cataldo-etal_G25_Transcript,USA Health Science Center Library?
S1,You said yeah. Okay. And where else did you go to get information for the research,Yes.,Cataldo-etal_G25_Transcript,Yes.
S2,I guess we talked to the teacher and it's a project that a classmate and I are working,You said yeah. Okay. And where else did you go to get information for the research,Cataldo-etal_G25_Transcript,You said yeah. Okay. And where else did you go to get information for the research
S1,Okay. And any other particular places online or any specific databases from the,I guess we talked to the teacher and it's a project that a classmate and I are working,Cataldo-etal_G25_Transcript,I guess we talked to the teacher and it's a project that a classmate and I are working
S2,We also did search Google for some of the information on it searching for straight,Okay. And any other particular places online or any specific databases from the,Cataldo-etal_G25_Transcript,Okay. And any other particular places online or any specific databases from the
S1,Okay. Anywhere else?,We also did search Google for some of the information on it searching for straight,Cataldo-etal_G25_Transcript,We also did search Google for some of the information on it searching for straight
S2,I don't think so [laughter].,Okay. Anywhere else?,Cataldo-etal_G25_Transcript,Okay. Anywhere else?
S1,"So as you were working through it, how did you keep track of the resources that",I don't think so [laughter].,Cataldo-etal_G25_Transcript,I don't think so [laughter].
S2,We used the email the way that it works through the browser. You can email to,"So as you were working through it, how did you keep track of the resources that",Cataldo-etal_G25_Transcript,"So as you were working through it, how did you keep track of the resources that"
S1,Email the records to yourself?,We used the email the way that it works through the browser. You can email to,Cataldo-etal_G25_Transcript,We used the email the way that it works through the browser. You can email to
S2,Yeah.,Email the records to yourself?,Cataldo-etal_G25_Transcript,Email the records to yourself?
S1,Okay. And you might not be at this point but what did you use to create your,Yeah.,Cataldo-etal_G25_Transcript,Yeah.
S2,Well we had the print out of it so it actually had the bibliography information all on,Okay. And you might not be at this point but what did you use to create your,Cataldo-etal_G25_Transcript,Okay. And you might not be at this point but what did you use to create your
S1,And that gives you --,Well we had the print out of it so it actually had the bibliography information all on,Cataldo-etal_G25_Transcript,Well we had the print out of it so it actually had the bibliography information all on
S2,"Yeah, it had all the authors' names and everything was there.",And that gives you --,Cataldo-etal_G25_Transcript,And that gives you --
S1,"Okay. And so that's what you'll use to, when you submit the project? Okay. All right.","Yeah, it had all the authors' names and everything was there.",Cataldo-etal_G25_Transcript,"Yeah, it had all the authors' names and everything was there."
S2,"Most often, I use my laptop. But in the computers, I'll use the desktop computers","Okay. And so that's what you'll use to, when you submit the project? Okay. All right.",Cataldo-etal_G25_Transcript,"Okay. And so that's what you'll use to, when you submit the project? Okay. All right."
S1,And your phone? Okay.,"Most often, I use my laptop. But in the computers, I'll use the desktop computers",Cataldo-etal_G25_Transcript,"Most often, I use my laptop. But in the computers, I'll use the desktop computers"
S2,Yeah. I don't have a tablet.,And your phone? Okay.,Cataldo-etal_G25_Transcript,And your phone? Okay.
S1,Now what device could you not live without?,Yeah. I don't have a tablet.,Cataldo-etal_G25_Transcript,Yeah. I don't have a tablet.
S2,Probably my cell phone. [inaudible] most often quick at hand.,Now what device could you not live without?,Cataldo-etal_G25_Transcript,Now what device could you not live without?
S1,All right. Do you use social media for school work?,Probably my cell phone. [inaudible] most often quick at hand.,Cataldo-etal_G25_Transcript,Probably my cell phone. [inaudible] most often quick at hand.
S2,"Actually, yeah, we do. We use Facebook as a as a whole cohort.",All right. Do you use social media for school work?,Cataldo-etal_G25_Transcript,All right. Do you use social media for school work?
S1,Oh. Okay. Good enough. Let's see. Any other social media for school work?,"Actually, yeah, we do. We use Facebook as a as a whole cohort.",Cataldo-etal_G25_Transcript,"Actually, yeah, we do. We use Facebook as a as a whole cohort."
S2,"No. I mean, my friends and I that I've made through the school are on Snapchat.",Oh. Okay. Good enough. Let's see. Any other social media for school work?,Cataldo-etal_G25_Transcript,Oh. Okay. Good enough. Let's see. Any other social media for school work?
S1,Yeah. But not so much for school work that you're working on.,"No. I mean, my friends and I that I've made through the school are on Snapchat.",Cataldo-etal_G25_Transcript,"No. I mean, my friends and I that I've made through the school are on Snapchat."
S2,"Yeah, no. Well, does regular text messaging?",Yeah. But not so much for school work that you're working on.,Cataldo-etal_G25_Transcript,Yeah. But not so much for school work that you're working on.
S1,Texts are really more just communication than the social one.,"Yeah, no. Well, does regular text messaging?",Cataldo-etal_G25_Transcript,"Yeah, no. Well, does regular text messaging?"
S2,"It's not really social media, right. So no. No, I would say that's the only one.",Texts are really more just communication than the social one.,Cataldo-etal_G25_Transcript,Texts are really more just communication than the social one.
S1,"Okay. All right. So that's the end of that for this part, and now we're going to switch","It's not really social media, right. So no. No, I would say that's the only one.",Cataldo-etal_G25_Transcript,"It's not really social media, right. So no. No, I would say that's the only one."
S1,All right. Okay. So now we're going to start the activities that you'll work on. So spend,"Okay. All right. So that's the end of that for this part, and now we're going to switch",Cataldo-etal_G25_Transcript,"Okay. All right. So that's the end of that for this part, and now we're going to switch"
S2,No.,All right. Okay. So now we're going to start the activities that you'll work on. So spend,Cataldo-etal_G25_Transcript,All right. Okay. So now we're going to start the activities that you'll work on. So spend
S1,All right. So I will turn this over to you. Right there. Just hit this button. You can see,No.,Cataldo-etal_G25_Transcript,No.
S2,Okay.,All right. So I will turn this over to you. Right there. Just hit this button. You can see,Cataldo-etal_G25_Transcript,All right. So I will turn this over to you. Right there. Just hit this button. You can see
S1,"And actually, let me pause that because I don't hear the sound. [inaudible] why I don't",Okay.,Cataldo-etal_G25_Transcript,Okay.
S1,"Okay, the scenario is that's kind of something that triggered something in your mind","And actually, let me pause that because I don't hear the sound. [inaudible] why I don't",Cataldo-etal_G25_Transcript,"And actually, let me pause that because I don't hear the sound. [inaudible] why I don't"
S2,Okay.,"Okay, the scenario is that's kind of something that triggered something in your mind",Cataldo-etal_G25_Transcript,"Okay, the scenario is that's kind of something that triggered something in your mind"
S1,Okay so now you are presented with a set of Google search results. You can interact,Okay.,Cataldo-etal_G25_Transcript,Okay.
S2,Okay.,Okay so now you are presented with a set of Google search results. You can interact,Cataldo-etal_G25_Transcript,Okay so now you are presented with a set of Google search results. You can interact
S2,"This one seems to be talking about my topic pretty well, so I like that one. Wikipedia, I",Okay.,Cataldo-etal_G25_Transcript,Okay.
S1,And you can click on those just like any Google Search results. Let me know what,"This one seems to be talking about my topic pretty well, so I like that one. Wikipedia, I",Cataldo-etal_G25_Transcript,"This one seems to be talking about my topic pretty well, so I like that one. Wikipedia, I"
S2,"Okay. Yeah. I'm looking at the sources. So NPR, TIME, New York Times. These are all",And you can click on those just like any Google Search results. Let me know what,Cataldo-etal_G25_Transcript,And you can click on those just like any Google Search results. Let me know what
S1,One thing I do want to [inaudible] I'm going to use that back button instead of the,"Okay. Yeah. I'm looking at the sources. So NPR, TIME, New York Times. These are all",Cataldo-etal_G25_Transcript,"Okay. Yeah. I'm looking at the sources. So NPR, TIME, New York Times. These are all"
S2,Oh okay.,One thing I do want to [inaudible] I'm going to use that back button instead of the,Cataldo-etal_G25_Transcript,One thing I do want to [inaudible] I'm going to use that back button instead of the
S1,You should actually cover it up [laughter].,Oh okay.,Cataldo-etal_G25_Transcript,Oh okay.
S2,So this one is talking about the DNA and my topic is on biodiversity. So I think that,You should actually cover it up [laughter].,Cataldo-etal_G25_Transcript,You should actually cover it up [laughter].
S1,Those two are --,So this one is talking about the DNA and my topic is on biodiversity. So I think that,Cataldo-etal_G25_Transcript,So this one is talking about the DNA and my topic is on biodiversity. So I think that
S2,"Yeah, the two don't seem to work. We'll do the next.",Those two are --,Cataldo-etal_G25_Transcript,Those two are --
S2,This is talking more about their behavior. It's not really what I'm looking for. Burmese,"Yeah, the two don't seem to work. We'll do the next.",Cataldo-etal_G25_Transcript,"Yeah, the two don't seem to work. We'll do the next."
S2,So this is talking about invasive species as a whole. It doesn't seem to be talking as,This is talking more about their behavior. It's not really what I'm looking for. Burmese,Cataldo-etal_G25_Transcript,This is talking more about their behavior. It's not really what I'm looking for. Burmese
S1,"You're at 10, so you're halfway there.",So this is talking about invasive species as a whole. It doesn't seem to be talking as,Cataldo-etal_G25_Transcript,So this is talking about invasive species as a whole. It doesn't seem to be talking as
S2,Halfway [laughter]. All right. Let's see. Ecological climates. Invasion of Burmese,"You're at 10, so you're halfway there.",Cataldo-etal_G25_Transcript,"You're at 10, so you're halfway there."
S2,By USGS. I don't know what that is.,Halfway [laughter]. All right. Let's see. Ecological climates. Invasion of Burmese,Cataldo-etal_G25_Transcript,Halfway [laughter]. All right. Let's see. Ecological climates. Invasion of Burmese
S2,"Not sure if this is the whole -- oh, okay. This is the report. Can I click into --",By USGS. I don't know what that is.,Cataldo-etal_G25_Transcript,By USGS. I don't know what that is.
S1,"Some things are and some things aren't. You can try, if it doesn't.","Not sure if this is the whole -- oh, okay. This is the report. Can I click into --",Cataldo-etal_G25_Transcript,"Not sure if this is the whole -- oh, okay. This is the report. Can I click into --"
S2,"Okay, wow. There's 323 pages. So this does look like it would be a good one. I was","Some things are and some things aren't. You can try, if it doesn't.",Cataldo-etal_G25_Transcript,"Some things are and some things aren't. You can try, if it doesn't."
S2,"This is more talking about the rabbits, the mammal decline. We're looking for more","Okay, wow. There's 323 pages. So this does look like it would be a good one. I was",Cataldo-etal_G25_Transcript,"Okay, wow. There's 323 pages. So this does look like it would be a good one. I was"
S2,Is that going to be under pythons or snakes? I'm not seeing pythons or snakes in here.,"This is more talking about the rabbits, the mammal decline. We're looking for more",Cataldo-etal_G25_Transcript,"This is more talking about the rabbits, the mammal decline. We're looking for more"
S2,Complication of sex specific DNA regions. I guess [inaudible] to do with the bio side of,Is that going to be under pythons or snakes? I'm not seeing pythons or snakes in here.,Cataldo-etal_G25_Transcript,Is that going to be under pythons or snakes? I'm not seeing pythons or snakes in here.
S2,It's talking about their habitat. And that's [inaudible]. [inaudible] really on-topic.,Complication of sex specific DNA regions. I guess [inaudible] to do with the bio side of,Cataldo-etal_G25_Transcript,Complication of sex specific DNA regions. I guess [inaudible] to do with the bio side of
S1,Okay. 15.,It's talking about their habitat. And that's [inaudible]. [inaudible] really on-topic.,Cataldo-etal_G25_Transcript,It's talking about their habitat. And that's [inaudible]. [inaudible] really on-topic.
S2,All right. What to do.,Okay. 15.,Cataldo-etal_G25_Transcript,Okay. 15.
S2,Let's go to the next page.,All right. What to do.,Cataldo-etal_G25_Transcript,All right. What to do.
S2,A lot of these are talking about the other animals involved. Natural Resource,Let's go to the next page.,Cataldo-etal_G25_Transcript,Let's go to the next page.
S2,Maybe. May be better Invasive Pythons. Biology. Got some good information in that,A lot of these are talking about the other animals involved. Natural Resource,Cataldo-etal_G25_Transcript,A lot of these are talking about the other animals involved. Natural Resource
S2,This one looks pretty good. Push the right button there. [inaudible]. Potential,Maybe. May be better Invasive Pythons. Biology. Got some good information in that,Cataldo-etal_G25_Transcript,Maybe. May be better Invasive Pythons. Biology. Got some good information in that
S1,What are you looking for as you scan? Just --,This one looks pretty good. Push the right button there. [inaudible]. Potential,Cataldo-etal_G25_Transcript,This one looks pretty good. Push the right button there. [inaudible]. Potential
S2,I'm looking kind of for the word biology or just kind of words related to biology.,What are you looking for as you scan? Just --,Cataldo-etal_G25_Transcript,What are you looking for as you scan? Just --
S1,Just two more.,I'm looking kind of for the word biology or just kind of words related to biology.,Cataldo-etal_G25_Transcript,I'm looking kind of for the word biology or just kind of words related to biology.
S2,Let's see. I'm thinking some of the earlier ones are better ones and I'll go back. So if I,Just two more.,Cataldo-etal_G25_Transcript,Just two more.
S2,"Let's see, what else do we have on this first page? I did say this one was kind of over",Let's see. I'm thinking some of the earlier ones are better ones and I'll go back. So if I,Cataldo-etal_G25_Transcript,Let's see. I'm thinking some of the earlier ones are better ones and I'll go back. So if I
S1,Just need one more.,"Let's see, what else do we have on this first page? I did say this one was kind of over",Cataldo-etal_G25_Transcript,"Let's see, what else do we have on this first page? I did say this one was kind of over"
S1,"Okay, so if you get yourself to that last page of results the next one should show up.",Just need one more.,Cataldo-etal_G25_Transcript,Just need one more.
S2,Is this what you meant?,"Okay, so if you get yourself to that last page of results the next one should show up.",Cataldo-etal_G25_Transcript,"Okay, so if you get yourself to that last page of results the next one should show up."
S1,"Yep. Okay, so [inaudible]. Okay these are the responses that you think were most",Is this what you meant?,Cataldo-etal_G25_Transcript,Is this what you meant?
S2,"Okay. So, I need to click into them and look --","Yep. Okay, so [inaudible]. Okay these are the responses that you think were most",Cataldo-etal_G25_Transcript,"Yep. Okay, so [inaudible]. Okay these are the responses that you think were most"
S1,"Whatever you need to make a decision by, or if you already know just by -- whether","Okay. So, I need to click into them and look --",Cataldo-etal_G25_Transcript,"Okay. So, I need to click into them and look --"
S2,Okay.,"Whatever you need to make a decision by, or if you already know just by -- whether",Cataldo-etal_G25_Transcript,"Whatever you need to make a decision by, or if you already know just by -- whether"
S1,And tell me what you're thinking as you're scanning the pages and what you're,Okay.,Cataldo-etal_G25_Transcript,Okay.
S2,I'm kind of looking for things that I might quote in the text specifically. If I'm gathering,And tell me what you're thinking as you're scanning the pages and what you're,Cataldo-etal_G25_Transcript,And tell me what you're thinking as you're scanning the pages and what you're
S2,"Oh, this is from the University of Florida. Let's see. Pretty knowledgeable people there",I'm kind of looking for things that I might quote in the text specifically. If I'm gathering,Cataldo-etal_G25_Transcript,I'm kind of looking for things that I might quote in the text specifically. If I'm gathering
S2,It says [top?] and Scott and [inaudible] get information about science with them. Not,"Oh, this is from the University of Florida. Let's see. Pretty knowledgeable people there",Cataldo-etal_G25_Transcript,"Oh, this is from the University of Florida. Let's see. Pretty knowledgeable people there"
S2,"Okay, this one's maybe not that reputable, but they're quoting some other things, so I",It says [top?] and Scott and [inaudible] get information about science with them. Not,Cataldo-etal_G25_Transcript,It says [top?] and Scott and [inaudible] get information about science with them. Not
S2,"Yeah, I think I would use that one.","Okay, this one's maybe not that reputable, but they're quoting some other things, so I",Cataldo-etal_G25_Transcript,"Okay, this one's maybe not that reputable, but they're quoting some other things, so I"
S1,"Yeah, the mouse was doing that to me too [laughter].","Yeah, I think I would use that one.",Cataldo-etal_G25_Transcript,"Yeah, I think I would use that one."
S2,It's kind of like jumps [laughter].,"Yeah, the mouse was doing that to me too [laughter].",Cataldo-etal_G25_Transcript,"Yeah, the mouse was doing that to me too [laughter]."
S2,It's talking about DNA and eDNA. That looks pretty good. [inaudible].,It's kind of like jumps [laughter].,Cataldo-etal_G25_Transcript,It's kind of like jumps [laughter].
S2,"I think I've looked at this one before. This is, again, talking about the DNA. This looks",It's talking about DNA and eDNA. That looks pretty good. [inaudible].,Cataldo-etal_G25_Transcript,It's talking about DNA and eDNA. That looks pretty good. [inaudible].
S2,"Oh, yeah, I remember this one. This was a good one. [inaudible]. And then --","I think I've looked at this one before. This is, again, talking about the DNA. This looks",Cataldo-etal_G25_Transcript,"I think I've looked at this one before. This is, again, talking about the DNA. This looks"
S2,"This is a journal article, so -- and in most of my research projects, I have to use those. I","Oh, yeah, I remember this one. This was a good one. [inaudible]. And then --",Cataldo-etal_G25_Transcript,"Oh, yeah, I remember this one. This was a good one. [inaudible]. And then --"
S2,[inaudible].,"This is a journal article, so -- and in most of my research projects, I have to use those. I",Cataldo-etal_G25_Transcript,"This is a journal article, so -- and in most of my research projects, I have to use those. I"
S2,It's almost like somebody else is kind of controlling [laughter].,[inaudible].,Cataldo-etal_G25_Transcript,[inaudible].
S1,I know. Someone else [inaudible] [laughter].,It's almost like somebody else is kind of controlling [laughter].,Cataldo-etal_G25_Transcript,It's almost like somebody else is kind of controlling [laughter].
S2,This is a book online. I'm giving you a print. A maze of plants and animals. It says a lot,I know. Someone else [inaudible] [laughter].,Cataldo-etal_G25_Transcript,I know. Someone else [inaudible] [laughter].
S2,Let's see who is this? It's from the University of Florida. It's pretty good. That looks,This is a book online. I'm giving you a print. A maze of plants and animals. It says a lot,Cataldo-etal_G25_Transcript,This is a book online. I'm giving you a print. A maze of plants and animals. It says a lot
S2,"Yeah, this one not as sure. I mean they talked to a Biologist but it doesn't seem to be",Let's see who is this? It's from the University of Florida. It's pretty good. That looks,Cataldo-etal_G25_Transcript,Let's see who is this? It's from the University of Florida. It's pretty good. That looks
S1,"Okay. Okay. Now, this is now going to show you -- it looks blank there, but if you scroll","Yeah, this one not as sure. I mean they talked to a Biologist but it doesn't seem to be",Cataldo-etal_G25_Transcript,"Yeah, this one not as sure. I mean they talked to a Biologist but it doesn't seem to be"
S2,"Okay, so this one let's see. What's this one? Were these from the original list?","Okay. Okay. Now, this is now going to show you -- it looks blank there, but if you scroll",Cataldo-etal_G25_Transcript,"Okay. Okay. Now, this is now going to show you -- it looks blank there, but if you scroll"
S1,"Yes, they were all in your original list but you didn't choose them.","Okay, so this one let's see. What's this one? Were these from the original list?",Cataldo-etal_G25_Transcript,"Okay, so this one let's see. What's this one? Were these from the original list?"
S2,Okay.,"Yes, they were all in your original list but you didn't choose them.",Cataldo-etal_G25_Transcript,"Yes, they were all in your original list but you didn't choose them."
S1,There's a reason why you didn't choose it. You may or may not have even clicked on,Okay.,Cataldo-etal_G25_Transcript,Okay.
S2,"Yeah, I think I didn't even click on it. I think .earth. I wasn't familiar with that. But it",There's a reason why you didn't choose it. You may or may not have even clicked on,Cataldo-etal_G25_Transcript,There's a reason why you didn't choose it. You may or may not have even clicked on
S1,All caps.,"Yeah, I think I didn't even click on it. I think .earth. I wasn't familiar with that. But it",Cataldo-etal_G25_Transcript,"Yeah, I think I didn't even click on it. I think .earth. I wasn't familiar with that. But it"
S2,"It seemed a little yelly [laughter]. Severe Declines in Everglades Mammals, again that's",All caps.,Cataldo-etal_G25_Transcript,All caps.
S2,Let's go to the next one. This one's probably going to have the most on it. Pythons,"It seemed a little yelly [laughter]. Severe Declines in Everglades Mammals, again that's",Cataldo-etal_G25_Transcript,"It seemed a little yelly [laughter]. Severe Declines in Everglades Mammals, again that's"
S1,Okay. All right. Go ahead and do this and that one.,Let's go to the next one. This one's probably going to have the most on it. Pythons,Cataldo-etal_G25_Transcript,Let's go to the next one. This one's probably going to have the most on it. Pythons
S2,Okay.,Okay. All right. Go ahead and do this and that one.,Cataldo-etal_G25_Transcript,Okay. All right. Go ahead and do this and that one.
S1,"All right. Now I'm just about to ad-lib [laughter] [crosstalk]. Now, these are the",Okay.,Cataldo-etal_G25_Transcript,Okay.
S2,I wish I knew which were the ones that I said I would resource now. I don't even,"All right. Now I'm just about to ad-lib [laughter] [crosstalk]. Now, these are the",Cataldo-etal_G25_Transcript,"All right. Now I'm just about to ad-lib [laughter] [crosstalk]. Now, these are the"
S2,"Let's see. Red Maps. I don't know [laughter]. I mean, I'll go with a two because I think",I wish I knew which were the ones that I said I would resource now. I don't even,Cataldo-etal_G25_Transcript,I wish I knew which were the ones that I said I would resource now. I don't even
S2,"This one's a journal. That one's [inaudible]. Oh, this is a thesis. And these, I look at the","Let's see. Red Maps. I don't know [laughter]. I mean, I'll go with a two because I think",Cataldo-etal_G25_Transcript,"Let's see. Red Maps. I don't know [laughter]. I mean, I'll go with a two because I think"
S1,"Okay. Now, these are 21 of the original search results you may or may not have","This one's a journal. That one's [inaudible]. Oh, this is a thesis. And these, I look at the",Cataldo-etal_G25_Transcript,"This one's a journal. That one's [inaudible]. Oh, this is a thesis. And these, I look at the"
S2,Okay. This doesn't have a scroll thing. So --,"Okay. Now, these are 21 of the original search results you may or may not have",Cataldo-etal_G25_Transcript,"Okay. Now, these are 21 of the original search results you may or may not have"
S1,Right. It's going to --,Okay. This doesn't have a scroll thing. So --,Cataldo-etal_G25_Transcript,Okay. This doesn't have a scroll thing. So --
S2,21 of them. So I'll only do a few at a time?,Right. It's going to --,Cataldo-etal_G25_Transcript,Right. It's going to --
S1,Yes. Do a few at a time. That's right.,21 of them. So I'll only do a few at a time?,Cataldo-etal_G25_Transcript,21 of them. So I'll only do a few at a time?
S2,Okay. [inaudible] miss that [laughter].,Yes. Do a few at a time. That's right.,Cataldo-etal_G25_Transcript,Yes. Do a few at a time. That's right.
S1,"No, I didn't. But it was a good observation.",Okay. [inaudible] miss that [laughter].,Cataldo-etal_G25_Transcript,Okay. [inaudible] miss that [laughter].
S2,"Okay. Let's see. Got Wikipedia. That's not a journal [inaudible]. Okay, I guess it's a","No, I didn't. But it was a good observation.",Cataldo-etal_G25_Transcript,"No, I didn't. But it was a good observation."
S2,IORX. What's that? This looks like a journal. It's an abstrac t.,"Okay. Let's see. Got Wikipedia. That's not a journal [inaudible]. Okay, I guess it's a",Cataldo-etal_G25_Transcript,"Okay. Let's see. Got Wikipedia. That's not a journal [inaudible]. Okay, I guess it's a"
S1,What are you looking for there? What cues you were looking for.,IORX. What's that? This looks like a journal. It's an abstrac t.,Cataldo-etal_G25_Transcript,IORX. What's that? This looks like a journal. It's an abstrac t.
S2,It says this article as a preprint and has not been peer reviewed. What does this,What are you looking for there? What cues you were looking for.,Cataldo-etal_G25_Transcript,What are you looking for there? What cues you were looking for.
S2,"This looks like a journal. It has the abstract at the top, background, [inaudible]. Yep,",It says this article as a preprint and has not been peer reviewed. What does this,Cataldo-etal_G25_Transcript,It says this article as a preprint and has not been peer reviewed. What does this
S2,"Oh, pre-print. Peer J pre-print [laughter]. Says it right there. I guess that's what a pre-","This looks like a journal. It has the abstract at the top, background, [inaudible]. Yep,",Cataldo-etal_G25_Transcript,"This looks like a journal. It has the abstract at the top, background, [inaudible]. Yep,"
S1,All right. So thank you for finishing the Think Aloud activity. I am just going to ask you,"Oh, pre-print. Peer J pre-print [laughter]. Says it right there. I guess that's what a pre-",Cataldo-etal_G25_Transcript,"Oh, pre-print. Peer J pre-print [laughter]. Says it right there. I guess that's what a pre-"
S2,"Like somewhat confident, I guess. After taking my course, I felt better about it but it",All right. So thank you for finishing the Think Aloud activity. I am just going to ask you,Cataldo-etal_G25_Transcript,All right. So thank you for finishing the Think Aloud activity. I am just going to ask you
S1,Was that that research course?,"Like somewhat confident, I guess. After taking my course, I felt better about it but it",Cataldo-etal_G25_Transcript,"Like somewhat confident, I guess. After taking my course, I felt better about it but it"
S2,Mm-hmm. Put the librarian in right here.,Was that that research course?,Cataldo-etal_G25_Transcript,Was that that research course?
S1,"Okay. When you find online information for research projects, what is the most",Mm-hmm. Put the librarian in right here.,Cataldo-etal_G25_Transcript,Mm-hmm. Put the librarian in right here.
S2,"The source, if it's reputable and then it's what's required for the course so usually","Okay. When you find online information for research projects, what is the most",Cataldo-etal_G25_Transcript,"Okay. When you find online information for research projects, what is the most"
S1,Do you care about the online information that you gather and include in your,"The source, if it's reputable and then it's what's required for the course so usually",Cataldo-etal_G25_Transcript,"The source, if it's reputable and then it's what's required for the course so usually"
S2,Yes. Because I could usually try to pick topics that interest me so.,Do you care about the online information that you gather and include in your,Cataldo-etal_G25_Transcript,Do you care about the online information that you gather and include in your
S1,"Do you think it is important to know whether the online information is from a book, a",Yes. Because I could usually try to pick topics that interest me so.,Cataldo-etal_G25_Transcript,Yes. Because I could usually try to pick topics that interest me so.
S2,Yes.,"Do you think it is important to know whether the online information is from a book, a",Cataldo-etal_G25_Transcript,"Do you think it is important to know whether the online information is from a book, a"
S1,Okay. And why is that? Or why is it important?,Yes.,Cataldo-etal_G25_Transcript,Yes.
S2,I have to have reputable sources for my classes and also I don't want to just get some,Okay. And why is that? Or why is it important?,Cataldo-etal_G25_Transcript,Okay. And why is that? Or why is it important?
S1,"Thinking about the activity we just did, what would make it more realistic to the way",I have to have reputable sources for my classes and also I don't want to just get some,Cataldo-etal_G25_Transcript,I have to have reputable sources for my classes and also I don't want to just get some
S2,I guess if I had been able to go back and edit my original search because sometimes I,"Thinking about the activity we just did, what would make it more realistic to the way",Cataldo-etal_G25_Transcript,"Thinking about the activity we just did, what would make it more realistic to the way"
S1,Okay. Popular answer to that [laughter]. All right. That is submitted. So I can turn off,I guess if I had been able to go back and edit my original search because sometimes I,Cataldo-etal_G25_Transcript,I guess if I had been able to go back and edit my original search because sometimes I
S2,Yes.,Okay. So you are a student at the University of Florida. Correct?,Cataldo-etal_G30_Transcript,Okay. So you are a student at the University of Florida. Correct?
S1,Okay. What is your current year in school?,Yes.,Cataldo-etal_G30_Transcript,Yes.
S2,This is my fourth year.,Okay. What is your current year in school?,Cataldo-etal_G30_Transcript,Okay. What is your current year in school?
S1,Fourth year of graduate --?,This is my fourth year.,Cataldo-etal_G30_Transcript,This is my fourth year.
S2,Of graduate school. Yeah.,Fourth year of graduate --?,Cataldo-etal_G30_Transcript,Fourth year of graduate --?
S1,Okay. Have any of your parents or guardians received a bachelor's degree?,Of graduate school. Yeah.,Cataldo-etal_G30_Transcript,Of graduate school. Yeah.
S2,Yes.,Okay. Have any of your parents or guardians received a bachelor's degree?,Cataldo-etal_G30_Transcript,Okay. Have any of your parents or guardians received a bachelor's degree?
S1,Okay. Have you asked a librarian for help with a research project?,Yes.,Cataldo-etal_G30_Transcript,Yes.
S2,No.,Okay. Have you asked a librarian for help with a research project?,Cataldo-etal_G30_Transcript,Okay. Have you asked a librarian for help with a research project?
S1,Have you attended a lecture or a workshop taught by a librarian?,No.,Cataldo-etal_G30_Transcript,No.
S2,No.,Have you attended a lecture or a workshop taught by a librarian?,Cataldo-etal_G30_Transcript,Have you attended a lecture or a workshop taught by a librarian?
S1,Have you ever taken a for-credit course about research strategies taught by a,No.,Cataldo-etal_G30_Transcript,No.
S2,No.,Have you ever taken a for-credit course about research strategies taught by a,Cataldo-etal_G30_Transcript,Have you ever taken a for-credit course about research strategies taught by a
S1,Have you completed an online tutorial about searching for resources created by a,No.,Cataldo-etal_G30_Transcript,No.
S2,Not a formal one.,Have you completed an online tutorial about searching for resources created by a,Cataldo-etal_G30_Transcript,Have you completed an online tutorial about searching for resources created by a
S1,Is it something like maybe -- I have an example here of like a YouTube page or,Not a formal one.,Cataldo-etal_G30_Transcript,Not a formal one.
S2,Yeah.,Is it something like maybe -- I have an example here of like a YouTube page or,Cataldo-etal_G30_Transcript,Is it something like maybe -- I have an example here of like a YouTube page or
S1,Okay. Great.,Yeah.,Cataldo-etal_G30_Transcript,Yeah.
